epoch,seed,lr,train_loss,val_loss,mean_abs_delta,epoch_time_s
1,47,0.001,0.001246134686438691,0.001244403178182741,,81.31067162099998
2,47,0.0009999383779245895,0.0011338633292596824,0.0011327079916372896,,83.35745146100004
3,47,0.000999753526902683,0.001087799364697352,0.0011162999109365047,,79.05012983199998
4,47,0.0009994454925435043,0.0010905148846321662,0.0011252241667049627,,77.86675309700001
5,47,0.000999014350849922,0.0010867560451296489,0.0011215603980235756,,76.73347448699997
6,47,0.0009984602081996978,0.0010846525514818886,0.0011123516736552118,,75.84170431500002
7,47,0.0009977832013192388,0.0010854878374259656,0.001115743254000942,,75.79647966899995
8,47,0.0009969834972498627,0.0010882633841502165,0.0011571517850582798,,75.81613702100003
9,47,0.000996061293306582,0.0010872312145215062,0.0011045294092036785,,75.809211946
10,47,0.0009950168170294207,0.0010855641924103021,0.0011495492164976895,,75.82024031999993
11,47,0.0009938503261272716,0.0010792647645787388,0.0011105066840536892,,75.78474965199985
12,47,0.0009925621084143099,0.0010813047193893612,0.0011120953550562262,,75.74426373300003
13,47,0.0009911524817389804,0.0010966718857742875,0.0012250365953271588,,75.54934313700005
14,47,0.0009896217939055723,0.0010924681719084472,0.0011157492090327044,,75.39232364100008
15,47,0.0009879704225884047,0.0011240630407272757,0.001179958553208659,,75.3937919519999
16,47,0.0009861987752386398,0.001086564835745941,0.0011115535193433365,,75.69117993700002
17,47,0.0009843072889837514,0.0010792854614644872,0.0011921528804426393,,75.56255128800012
18,47,0.0009822964305196704,0.0010812871156342285,0.0011125581711530685,,75.36806373400009
19,47,0.0009801666959956333,0.0010781394311958786,0.0011167695908807218,,75.35696556300013
20,47,0.0009779186108917661,0.0011028762997829678,0.0011167302021446327,,75.3654707149999
21,47,0.0009755527298894296,0.0010837459159671306,0.0011174246505834162,,75.35049501799995
22,47,0.0009730696367343592,0.001076078261751824,0.0011014843196608126,,75.30207622400007
23,47,0.0009704699440926359,0.0011059627485377839,0.0011312960755700866,,75.35097060500016
24,47,0.0009677542933995191,0.0010783629493928562,0.0011351109629807372,,75.38654334700004
25,47,0.0009649233547011819,0.0010789576671923196,0.001109885887708515,,75.38477002199988
26,47,0.000961977826489388,0.0010790669425599006,0.0011449978617019952,,75.28132326900004
27,47,0.0009589184355291488,0.0011102883035030366,0.001117345258438339,,75.34701441099969
28,47,0.0009557459366794051,0.0010754555205807418,0.0011119665329655012,,75.26522359799992
29,47,0.000952461112706777,0.0010791611187712042,0.00112527054346477,,75.29349393799976
30,47,0.0009490647740924278,0.0010794918633815806,0.001122192758290718,,75.28473472899987
31,47,0.00094555775883209,0.0010766528294614052,0.0011110917067465682,,75.31157759899997
32,47,0.0009419409322293028,0.0010862235794775188,0.0011203058894413212,,75.269415794
33,47,0.0009382151866819101,0.0010827343785613562,0.0011243111205597718,,75.36531292900008
34,47,0.0009343814414618769,0.0010872374104654654,0.0011240352923050523,,75.3153882659999
35,47,0.0009304406424884702,0.0010747241473313329,0.0011098596981416145,,75.2919828199997
36,47,0.0009263937620948695,0.0010750561432394752,0.0011110358537795642,,75.12416678499994
37,47,0.000922241798788257,0.0010820204216450894,0.001141117214380453,,75.08189273200014
38,47,0.0009179857770034514,0.001105483395539858,0.0011106831572639446,,75.11094218599965
39,47,0.000913626746850144,0.0010730114388840548,0.0011341663969991107,,75.16816592600026
40,47,0.0009091657838537996,0.0010762183177311607,0.0011127148708328606,,75.13707591799994
41,47,0.0009046039886902867,0.0010812078992369625,0.0011118503372805814,,75.17214858700027
42,47,0.0008999424869143022,0.0010824872502018955,0.0011149980104528368,,75.17330177600024
43,47,0.0008951824286816577,0.001074286433845851,0.0011086058934840063,,75.23856447700018
44,47,0.0008903249884654961,0.0010763468336800102,0.0011426681047305464,,75.19673763499986
45,47,0.0008853713647665072,0.001078569768668895,0.0011128379125148059,,75.2150752790003
46,47,0.000880322779817216,0.0010767016937354326,0.001113132555813839,,75.25501993399985
47,47,0.0008751804792804151,0.0010779574387671201,0.0011125709426899751,,75.26068640599988
48,47,0.000869945731941816,0.0010972433110492492,0.0011123241266856592,,75.28165594599977
49,47,0.0008646198293969955,0.001074020703186069,0.0011140564487626156,,75.24493931200004
50,47,0.0008592040857327133,0.0010789544189154718,0.0011565865483134986,,75.27572670799964
51,47,0.0008536998372026809,0.0010768644551543544,0.0011126545622634392,,75.25616938199983
52,47,0.0008481084418978613,0.0010772993263697705,0.0011097661110882958,,75.26147037800001
