epoch,seed,lr,train_loss,val_loss,mean_abs_delta,epoch_time_s
1,51,0.001,0.001224164352627617,0.0012589109626909096,0.13658536225557327,22.170782924997184
2,51,0.0009999383779245895,0.0012047991192637878,0.0014512757413710157,0.11389577706654866,22.168320943001163
3,51,0.000999753526902683,0.0012090644571239246,0.0012835982884280383,0.02739554430047671,22.210555154000758
4,51,0.0009994454925435043,0.0012179665931012574,0.0012277955662769577,0.019978835557897884,22.18319351199898
5,51,0.000999014350849922,0.0012182533633263058,0.0012224118698698778,0.01865765243768692,22.185877297000843
6,51,0.0009984602081996978,0.0012066512943795717,0.0012165693178152045,0.015150593072175979,22.186459189000743
7,51,0.0009977832013192388,0.0012023724397656865,0.0012494791260299583,0.01653906475752592,22.13689949699983
8,51,0.0009969834972498627,0.0012023209151900934,0.0012150251298832396,0.013699686340987682,22.179319160997693
9,51,0.000996061293306582,0.0012036324181526287,0.001388561619290461,0.022692502861221632,22.21902343400143
10,51,0.0009950168170294207,0.0012010588199585805,0.0013213708080972233,0.016776523254811763,22.191395643996657
11,51,0.0009938503261272716,0.0012044711098569956,0.0012188180986170967,0.01495471319804589,22.1849874690015
12,51,0.0009925621084143099,0.0012001040258959477,0.0012419027563494941,0.011150937341153622,22.220234649001213
13,51,0.0009911524817389804,0.0011989121649407179,0.0012318041191125909,0.013346195196111996,22.1979384030019
14,51,0.0009896217939055723,0.0012000134803735816,0.0012128969149974485,0.01346878764530023,22.18232287200226
15,51,0.0009879704225884047,0.0011987311799608058,0.001216932504127423,0.012503614413241545,22.211290413000825
16,51,0.0009861987752386398,0.0012004354913686946,0.0012486356721880536,0.011035027181108792,22.18517639199854
17,51,0.0009843072889837514,0.0011974909250672557,0.001212410714942962,0.013900949594875176,22.201844224000524
18,51,0.0009822964305196704,0.0011974729649432316,0.0012329136859625578,0.013889288405577342,22.21992089000196
19,51,0.0009801666959956333,0.0011962832269538373,0.0012337869855885703,0.013533778637647629,22.19971412200175
20,51,0.0009779186108917661,0.0011979497433372954,0.0012128660455346107,0.013743920562167963,22.195053860999906
21,51,0.0009755527298894296,0.0011976618253194992,0.0012299121054820715,0.013337595934669176,22.22042674000113
22,51,0.0009730696367343592,0.0011956193808236482,0.0012215333858815332,0.011904210386176905,22.198069301000942
23,51,0.0009704699440926359,0.0011946414693046795,0.0013388701939644912,0.021608606974283854,22.216405185998156
24,51,0.0009677542933995191,0.0011988974259373863,0.0012516699498519301,0.016242874090870222,22.21453536500121
25,51,0.0009649233547011819,0.0011933267191782536,0.0012203475010270873,0.014590540590385595,22.195290417999786
26,51,0.000961977826489388,0.0011940304881957204,0.001245789466580997,0.013334983934958775,22.203151025998523
27,51,0.0009589184355291488,0.0011942078687524847,0.0013428117521107196,0.02187152867515882,22.212352632002876
28,51,0.0009557459366794051,0.0011928640209168666,0.0013447992868411045,0.0219145604968071,22.20120480299738
29,51,0.000952461112706777,0.00119174878851085,0.0012420048960484565,0.010370803276697795,22.211446804001753
30,51,0.0009490647740924278,0.0011933784366293275,0.0012647356217106184,0.013790037793417772,22.199796004002565
31,51,0.00094555775883209,0.0011903186743619566,0.0012295409012585878,0.014181591371695201,22.19178478700269
32,51,0.0009419409322293028,0.0011995112016818434,0.0012443926325067878,0.015282173765202363,22.20433059500283
33,51,0.0009382151866819101,0.0011890788145682081,0.00121454638040935,0.012299688396354517,22.196773161002056
