mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.0009101454500666,0.0059145017713354,0.0301686169730509,0.163470241159189,1.670992237528096,0.2815993506776962,81.81686262304285,1.3153195999620948,0,133.747900724411
0.0009070632000744,0.0059204889443574,0.0301174899364874,0.1629166415674907,1.6730830064370834,0.2818844100285197,82.41477733557763,0.7905760005087359,1,145.1256754398346
0.0009128498560001,0.0059115078726431,0.0302134052367505,0.1639559765876314,1.6483904083773735,0.2814568061388066,82.55563551451314,1.4037660006579245,2,186.5640377998352
0.0009131645811603,0.005919276088663,0.0302186131574623,0.1640125040337026,1.6554386884355698,0.2818266639343919,82.14890348324604,1.087928000561078,3,105.23620581626892
0.0009107966298451,0.0059025802391211,0.0301794073806161,0.1635871988558154,1.6546841099525156,0.281031746531073,82.95633141686008,0.7376601995929377,4,166.54308319091797
0.0009124500015422,0.0059205574894699,0.030206787342289,0.1638841591603782,1.650578744694008,0.2818876735763089,82.24510989978782,1.2733480005408635,5,183.543393611908
0.0009088625933502,0.0059293423353292,0.0301473480317961,0.1632398286500793,1.676147543291925,0.282305934823905,83.44941354072755,1.0725034000643063,6,116.24731421470642
0.0009092925653841,0.0058928932810437,0.0301544783636546,0.1633170554626336,1.6389196119049367,0.2805705342075129,82.21064380430411,1.2970994008355774,7,175.25347471237183
0.000912025333953,0.0059143086694575,0.0301997571836767,0.1638078850733951,1.6511718014412524,0.2815901567733694,82.28770877310878,1.292719200864667,8,150.3713448047638
0.000909574428264,0.005912935869823,0.0301591516502713,0.163367680550036,1.6554784160127065,0.2815247954799529,82.33001806091097,1.2475229996198325,9,187.43829131126404
