mse,mae,rmse,rse,mape,wape,smape,inference_time_ms,run,fit_time_s
0.0009253161161377,0.0059483377727062,0.0304190091248508,0.1661950281050641,1.586938675837414,0.2832103394615237,86.96779904681858,0.6839196004875703,0,51.72762298583984
0.000918885791467,0.0059395513041599,0.0303131290279808,0.1650400844369047,1.5957367209575977,0.2827920009550796,86.18737679978044,0.730280200150446,1,58.035404205322266
0.0009179639836287,0.005951538500379,0.0302979204505641,0.1648745195267922,1.601009721666973,0.2833627314751208,86.34646332943832,0.7588828000734793,2,56.811684370040894
0.0009150824731666,0.0059376290865759,0.0302503301331849,0.1643569745452756,1.5964760312946913,0.2827004809514592,84.59156056191517,1.0240801999316318,3,82.36994457244873
0.0009168882417926,0.0059254516059039,0.0302801625126531,0.1646813066976255,1.5963031817619169,0.2821206906694193,85.52816438605417,0.7456933999492321,4,57.93253207206726
0.0009162056753362,0.0059333221890492,0.0302688895623259,0.1645587116736903,1.5918642077765763,0.2824954223355623,85.37027681506764,0.729936599964276,5,59.07012915611267
0.0009161244574277,0.0059316409157145,0.0302675479255875,0.1645441242128669,1.5877958700860362,0.282415374091829,84.83299873178058,0.8262817995273508,6,68.11625814437866
0.0009163912655345,0.0059395831919928,0.0302719550993082,0.1645920453287256,1.5997836774251986,0.2827935191882926,85.86576764504585,0.8112116011034232,7,64.24049735069275
0.0009206218756122,0.005954883178668,0.0303417513603323,0.1653519006349312,1.5933157477252016,0.2835219772190287,84.89387501589904,0.8362441993085667,8,63.15051531791687
0.0009168730114458,0.0059406375975571,0.0302799110211026,0.1646785711914899,1.5941680411736112,0.2828437212059349,84.2852873534628,0.9629683998355176,9,81.93381142616272
