epoch,seed,lr,train_loss,val_loss,mean_abs_delta,epoch_time_s
1,43,0.001,0.020827517872128415,0.018341748664776485,0.39197259810235763,9.14874394800006
2,43,0.0009999383779245895,0.01868683548972887,0.018365671237309773,0.3711654477649265,8.046358550000036
3,43,0.000999753526902683,0.018545724013272452,0.01794962729844782,0.3458299868636661,8.123052088000009
4,43,0.0009994454925435043,0.01833291954415686,0.017819830319947667,0.3275800347328186,8.224725266000064
5,43,0.000999014350849922,0.018142500344444725,0.017705208932360012,0.28645168079270256,8.30532636800001
6,43,0.0009984602081996978,0.017940246801385108,0.0176868194507228,0.2698315878709157,8.384115119000057
7,43,0.0009977832013192388,0.017784916768398357,0.017460418451163504,0.2205070952574412,8.547055093999916
8,43,0.0009969834972498627,0.01753547343918506,0.017081018744243517,0.22556392186217838,8.53923609200001
9,43,0.000996061293306582,0.017285357229411602,0.016847796738147736,0.22617024183273315,8.576410065000005
10,43,0.0009950168170294207,0.01715286404770963,0.016602890979912546,0.22298405898941887,8.742584943999987
11,43,0.0009938503261272716,0.016938234788968283,0.01652689857615365,0.2052886188030243,8.870937509999976
12,43,0.0009925621084143099,0.01683861926636275,0.016374205342597432,0.18916360040505728,8.970524625999929
13,43,0.0009911524817389804,0.01678920120877378,0.01659932194484605,0.17186482581827375,9.095167627000023
14,43,0.0009896217939055723,0.016673586166956845,0.016556626599695947,0.14455563161108229,9.252079039000023
15,43,0.0009879704225884047,0.016588235547875658,0.01628699070877499,0.14303734401861826,9.410392000000002
16,43,0.0009861987752386398,0.01646755774067167,0.016122020574079618,0.1293037152952618,9.622390333999988
17,43,0.0009843072889837514,0.016380545532550004,0.01600252619634072,0.12538089520401424,9.961060259000078
18,43,0.0009822964305196704,0.016318265937597436,0.016013081495960552,0.11771257221698761,9.961453492000032
19,43,0.0009801666959956333,0.016285286778036284,0.01593078724626038,0.10482816398143768,9.958896569999979
20,43,0.0009779186108917661,0.016209769651622456,0.015883490443229675,0.09805692235628764,9.944051284000011
21,43,0.0009755527298894296,0.016169039943419835,0.015831518607834976,0.08759791486793095,9.81833567800004
22,43,0.0009730696367343592,0.016175409792648518,0.01596192643046379,0.08464751640955608,9.715474262000043
23,43,0.0009704699440926359,0.016174203182077584,0.01579705553336276,0.07979036039776272,9.71891584399998
24,43,0.0009677542933995191,0.016165404019000774,0.01608029504617055,0.0753154887093438,9.818544334999956
25,43,0.0009649233547011819,0.016142768785357475,0.016106085748308234,0.08301737821764416,9.920406910999986
26,43,0.000961977826489388,0.016094501486376804,0.015807209639913507,0.07288837846782473,9.94971680499998
27,43,0.0009589184355291488,0.016113842810120654,0.015777555915216606,0.07530906962023841,9.973984560999952
28,43,0.0009557459366794051,0.016079096370102727,0.01572503459950288,0.07666718628671434,9.958864639000012
29,43,0.000952461112706777,0.01606129326255006,0.015791599535279803,0.07256981978813808,9.953131869999993
30,43,0.0009490647740924278,0.016111635863233137,0.015792450350191858,0.07118988947735892,9.853986817999953
31,43,0.00094555775883209,0.016051735126358622,0.0157758594594068,0.078013656867875,9.766382352999926
32,43,0.0009419409322293028,0.016056756201364538,0.015878358234961826,0.07365784711307949,9.775932584999964
33,43,0.0009382151866819101,0.016033375923357466,0.015725164777702756,0.0750639397237036,9.849878912000008
34,43,0.0009343814414618769,0.016041776521460098,0.015905356034636497,0.07261295119921367,9.928110742999934
35,43,0.0009304406424884702,0.01606946307070115,0.015931314167877037,0.0722952394021882,9.980200994000029
36,43,0.0009263937620948695,0.01601730248726466,0.01612923863447375,0.07080315798521042,9.961271216
37,43,0.000922241798788257,0.01607921811313752,0.015749878767463896,0.07062162044975492,9.948858633999976
38,43,0.0009179857770034514,0.01599524268770919,0.01568461416496171,0.07018816057178709,9.892373856999939
39,43,0.000913626746850144,0.016003828783355215,0.015770530328154564,0.06482452071375316,9.862071907000086
40,43,0.0009091657838537996,0.016096752794349894,0.01583078710569276,0.06631082048018773,9.758014957
41,43,0.0009046039886902867,0.01605604134280892,0.015679848690827686,0.07109381341271931,9.77605823500005
42,43,0.0008999424869143022,0.015979860607972917,0.015801537988914385,0.06814494149552451,9.85738275999995
43,43,0.0008951824286816577,0.016070020837051904,0.015689316826562088,0.06600378536515766,9.886333629000092
44,43,0.0008903249884654961,0.01598861369797412,0.015677712340321805,0.06468528343571557,9.952229584999941
45,43,0.0008853713647665072,0.0159797551082995,0.01572135453008943,0.06454267766740587,9.959394834000022
46,43,0.000880322779817216,0.016015268547241304,0.015761949949794345,0.06478835311200884,9.958026216999997
47,43,0.0008751804792804151,0.015972385415807366,0.016029055437280074,0.06479242112901476,9.97354392300008
48,43,0.000869945731941816,0.016016265555449268,0.015724840263525646,0.06006675875849194,9.97182385799988
49,43,0.0008646198293969955,0.015958094887216303,0.015750281409256987,0.06419810321595934,9.950190587999941
50,43,0.0008592040857327133,0.015991679584497914,0.015798810455534194,0.06256158898274104,9.945035251000036
51,43,0.0008536998372026809,0.015977355268071678,0.016206886826290026,0.06478270474407408,9.953366032000076
52,43,0.0008481084418978613,0.016039613743915278,0.015745842415425513,0.0613984689116478,9.9584082639999
53,43,0.0008424312794113804,0.015982817255837077,0.01575657766726282,0.05842127030094465,9.960188593000112
54,43,0.000836669750498132,0.01597821176983416,0.015765200265579753,0.06041338087783919,9.941843500999994
55,43,0.0008308252767291643,0.016071492778685165,0.0157318865466449,0.06678435951471329,9.937460982999937
56,43,0.000824899300140927,0.015995901584734813,0.01570117339077923,0.06341240637832218,9.928687933999981
57,43,0.0008188932828794707,0.01604652328088003,0.015712752627829712,0.06282802836762534,9.949694077999993
58,43,0.000812808706839685,0.015951866242925033,0.0156819231601225,0.06387267013390859,9.940872887000069
59,43,0.000806647073299662,0.015987571260398802,0.015666241240170267,0.06282565577162637,9.911508689999891
60,43,0.0008004099025502793,0.015955845085794434,0.015678779532512028,0.061971965763303966,9.899065226000175
61,43,0.0007940987335200906,0.015964087249492023,0.0157979064517551,0.06463294807407591,9.919437674000164
62,43,0.0007877151233956179,0.015987420591580516,0.01583085623052385,0.06038995169930988,9.904438745000107
63,43,0.0007812606472371395,0.01605243865838822,0.01572641595784161,0.061715649647845164,9.952338741000176
64,43,0.000774736897590067,0.01596805445082924,0.01593050847036971,0.06593292040957345,9.944132616999923
65,43,0.0007681454840920089,0.015948953038519797,0.015660110861063004,0.06162974528140492,9.94631401200013
66,43,0.0007614880330756165,0.016033766462522393,0.015657271982895002,0.0612015537917614,9.914750049000077
67,43,0.0007547661871673105,0.01594344323829693,0.015707993052071996,0.05952906277444628,9.916472712000086
68,43,0.0007479816048819877,0.015970312017837867,0.015715620273517236,0.06246190062827534,9.91968860299994
69,43,0.0007411359602138068,0.015956332044237676,0.015648976278801758,0.06170645314786169,9.957298355000148
70,43,0.0007342309422231565,0.01594647566568764,0.015671898403929338,0.06000450915760464,9.861845794999908
71,43,0.0007272682546199037,0.015957225470201057,0.0157373719331291,0.06175618742903074,9.913575765999894
72,43,0.0007202496153430296,0.015936580322244587,0.01565756183117628,0.061506643891334534,9.92720814900008
73,43,0.000713176756136754,0.01595729238846723,0.015653221143616572,0.05902753356430265,9.920764678000069
74,43,0.000706051422123252,0.015975018264725804,0.01571690498126878,0.06455801013443205,9.882663930000035
75,43,0.000698875371372073,0.015967293491806176,0.016144831147458818,0.059646572917699814,9.881507704999876
76,43,0.0006916503744663626,0.015979111304177958,0.01567118614912033,0.05953704979684618,9.962348751999798
77,43,0.0006843782140659969,0.015954614164965117,0.015854400686091848,0.06270471173855993,9.86681109999995
78,43,0.0006770606844677392,0.015998906195711565,0.015673610278301768,0.06072868034243584,9.871898998999995
79,43,0.0006696995911625234,0.01597529459361206,0.01567343332701259,0.05911451826492945,9.851293809000026
80,43,0.0006622967503899759,0.015954743057270262,0.015659860335290432,0.05932511596216096,9.913941694999949
81,43,0.0006548539886902865,0.015976345755488557,0.015666502424412303,0.06232134045826064,9.812364608999815
82,43,0.0006473731424535361,0.016029669670388103,0.015697831081019506,0.061315924343135625,9.841728982999939
83,43,0.0006398560574665953,0.01594971412080614,0.015709668604864016,0.05985924932691786,9.838263274999917
84,43,0.000632304588457704,0.015957422705148074,0.015729448344144557,0.059426298158036336,9.857925726999838
85,43,0.0006247205986388451,0.01595800372717135,0.015668555369807616,0.05781826004385948,9.837492428999894
86,43,0.0006171059592460251,0.01595587590161492,0.015840552022887602,0.061114050861861974,9.86721053899987
87,43,0.0006094625490775734,0.015934960314017886,0.015666498906082578,0.05905206087562773,9.858905594999896
88,43,0.0006017922540305783,0.01596453826984062,0.015757854096591473,0.05803173449304369,9.84905642900003
89,43,0.0005940969666355699,0.015905006144962767,0.015698396393822298,0.0592372574739986,9.848645123999859
90,43,0.0005863785855895654,0.015962376998847023,0.015698602216111288,0.05815912576185332,9.842749122999976
91,43,0.0005786390152875957,0.015933752224287567,0.015700695311857596,0.056713378263844386,9.831437964000088
92,43,0.000570880165352823,0.01593978746848948,0.015760596013731427,0.05950304907229212,9.829073374000018
93,43,0.0005631039501653704,0.015953261925674537,0.015690944364501372,0.06085100811388758,9.8151183949999
94,43,0.0005553122883899776,0.015929137219620103,0.01574977363149325,0.06250508998831113,9.818150858999843
95,43,0.0005475071025025983,0.015944263199344277,0.015691366874509387,0.060371655970811844,9.834484253000028
96,43,0.0005396903183160591,0.015949056976858306,0.015707085323002603,0.05554852510492007,9.808510854999895
97,43,0.0005318638645048925,0.0159555470214828,0.015658272947702143,0.0575336255133152,9.849261455000033
98,43,0.0005240296721294668,0.015928378753254518,0.015653469392822847,0.05974834288160006,9.833712287000026
99,43,0.0005161896741595254,0.015993109876837802,0.015673306460181873,0.056527926276127495,9.83343061100004
