epoch,seed,lr,train_loss,val_loss,mean_abs_delta,epoch_time_s
1,48,0.001,0.0008078417459589634,0.003166409604840309,,69.84945469000002
2,48,0.0009999383779245895,0.0007814667937424729,0.0032136046057156123,,74.65998820099998
3,48,0.000999753526902683,0.0007791772035396484,0.0031659037871149313,,74.13126501199997
4,48,0.0009994454925435043,0.0007749400851395676,0.0032273137202376827,,74.08686302299998
5,48,0.000999014350849922,0.0007746289938025303,0.003203347111326259,,73.59012470300001
6,48,0.0009984602081996978,0.0007693002915988535,0.003172349523725536,,73.44548011899997
7,48,0.0009977832013192388,0.0007729692312087705,0.0032257362446912073,,72.79772206899997
8,48,0.0009969834972498627,0.0007714126315816321,0.0032356149715590567,,72.08224534600004
9,48,0.000996061293306582,0.0007679392055853001,0.0032424853672958255,,70.86960041199995
10,48,0.0009950168170294207,0.0007719015929516468,0.003315992911880398,,70.02357612300011
11,48,0.0009938503261272716,0.000770314930054217,0.00327156631871784,,69.96708436699987
12,48,0.0009925621084143099,0.0007661505140091877,0.0032709547342486024,,69.97609353600001
13,48,0.0009911524817389804,0.0007618105480984105,0.004233079270788413,,69.97422096800005
14,48,0.0009896217939055723,0.0007789160842194332,0.0034539987305727076,,69.86295834200018
15,48,0.0009879704225884047,0.0007731634743661635,0.003369184769005241,,69.92396265800016
16,48,0.0009861987752386398,0.000788264286110446,0.0033782038354890093,,69.860268185
17,48,0.0009843072889837514,0.0007898705578369673,0.005588145906050854,,69.74310427099999
18,48,0.0009822964305196704,0.0008131203698428443,0.0034365509807899155,,69.79684865100012
19,48,0.0009801666959956333,0.0007713406003411796,0.0033928729449946653,,69.61350444000004
20,48,0.0009779186108917661,0.0007891610641648077,0.003493653952746707,,69.36338436599999
21,48,0.0009755527298894296,0.000765911672437974,0.003393237208536662,,69.12141425000004
22,48,0.0009730696367343592,0.0007752283205972764,0.004097599839202731,,68.87343298999986
23,48,0.0009704699440926359,0.0008020094340327748,0.0034261298561057843,,68.33406312400007
24,48,0.0009677542933995191,0.0007650609536617363,0.0034443423980573084,,67.53959167100015
25,48,0.0009649233547011819,0.0007779396484878261,0.003383728922070826,,67.27002477700034
26,48,0.000961977826489388,0.0007653865993804283,0.004119670008281793,,67.21705212999996
27,48,0.0009589184355291488,0.0007715048302967353,0.0032409145839183647,,67.07349586300006
28,48,0.0009557459366794051,0.0007659239300834489,0.0034448820138897967,,67.0126398299999
29,48,0.000952461112706777,0.0007619481924447721,0.0035793093557003886,,66.72357480499977
30,48,0.0009490647740924278,0.00076661713942254,0.0033746047907591086,,66.74236702799999
31,48,0.00094555775883209,0.0007659017149816757,0.0032686145894010275,,66.73636618399996
32,48,0.0009419409322293028,0.0007694933106688688,0.003345030888928758,,66.755447559
33,48,0.0009382151866819101,0.0007649843639721778,0.003365244938964572,,66.55884694199995
34,48,0.0009343814414618769,0.000776133821168283,0.00333470236920916,,66.55837253200025
35,48,0.0009304406424884702,0.0007702931658151734,0.0034325271536705688,,66.65097763499989
36,48,0.0009263937620948695,0.000758516492708823,0.0033032862445586085,,66.67076510599964
37,48,0.000922241798788257,0.0007730150682618842,0.003227362277410815,,66.66657581900017
38,48,0.0009179857770034514,0.0007625244724587932,0.0034541949691415273,,66.63318331100027
39,48,0.000913626746850144,0.000764716135424767,0.0034035547612481475,,66.64139529899967
40,48,0.0009091657838537996,0.0007683075658613974,0.0032520409081103828,,66.62478949699971
41,48,0.0009046039886902867,0.0007633902721987027,0.003335210510105004,,66.56146834699985
42,48,0.0008999424869143022,0.0007558231601112727,0.003703525336116881,,66.56235310200009
43,48,0.0008951824286816577,0.000760396645538572,0.0034009048300932218,,66.64223648899997
44,48,0.0008903249884654961,0.0007746120339152955,0.0034296483260250706,,66.69012952699995
45,48,0.0008853713647665072,0.0007607291059931582,0.0033306810895309727,,66.59405482900002
46,48,0.000880322779817216,0.0007634038816924381,0.0033929150873411667,,66.58316234499989
47,48,0.0008751804792804151,0.0007886351712671566,0.0032088805695393067,,66.57549402799987
48,48,0.000869945731941816,0.0007564605813536603,0.0032308493134812176,,66.6529647819998
49,48,0.0008646198293969955,0.0007613487724191114,0.003366680220043396,,66.60184514100001
50,48,0.0008592040857327133,0.0007628224981490964,0.0035511646933360573,,66.48557894999976
51,48,0.0008536998372026809,0.0007665739966935273,0.003704385893583736,,66.42647967899984
52,48,0.0008481084418978613,0.0007647053499891564,0.0033108317087787915,,66.3336235290003
53,48,0.0008424312794113804,0.0007554345613274471,0.003296779182753252,,66.50495012200008
54,48,0.000836669750498132,0.0007637435951668738,0.003160599256208276,,66.47011768199991
55,48,0.0008308252767291643,0.0007736254000041823,0.0033211015158004184,,66.39673238400064
56,48,0.000824899300140927,0.0007609527565980867,0.003191190182833987,,66.45295920799981
57,48,0.0008188932828794707,0.0007647501804936929,0.0032904955099665504,,66.43646049200015
58,48,0.000812808706839685,0.0007648079330989523,0.0034371099951813985,,65.946714918
59,48,0.000806647073299662,0.0007537962174264052,0.003348531386376742,,65.4722905259996
60,48,0.0008004099025502793,0.0007626811914063074,0.0034328900869963143,,65.39830431300015
61,48,0.0007940987335200906,0.0007756246905971192,0.003240084559793639,,65.36710184099957
62,48,0.0007877151233956179,0.0007581640815784587,0.0032418683763620827,,65.47273292699992
63,48,0.0007812606472371395,0.0007627117800254028,0.003267954762764823,,65.45329159700032
64,48,0.000774736897590067,0.0007650287611256117,0.003364504754940486,,65.32412206499976
65,48,0.0007681454840920089,0.0007630303855768358,0.003410286728895324,,65.34013597099965
66,48,0.0007614880330756165,0.0007528844508993581,0.004160652024438605,,65.50304227600009
67,48,0.0007547661871673105,0.0007711569233540982,0.0034587132891722243,,65.6117749289997
68,48,0.0007479816048819877,0.0007604363022206382,0.00332305215723703,,65.64319825100029
69,48,0.0007411359602138068,0.0007558167789731238,0.00342744417139329,,65.53621573300006
70,48,0.0007342309422231565,0.0007627490857099104,0.003253179730724215,,65.3948600699996
71,48,0.0007272682546199037,0.0007637012424342082,0.003381586291224641,,65.34901596199961
72,48,0.0007202496153430296,0.0007576049676449117,0.0034114750057650622,,65.46493182500035
73,48,0.000713176756136754,0.0007525764470347755,0.0035069150891264573,,65.53359793099935
74,48,0.000706051422123252,0.0007648557689439474,0.0034710755571722984,,65.54073147599956
75,48,0.000698875371372073,0.0007642050704354484,0.0034168025492416587,,65.57063995099998
76,48,0.0006916503744663626,0.0007576593387797001,0.003745697995113647,,65.6296543389999
77,48,0.0006843782140659969,0.0007579883817539914,0.0033197660557240903,,65.52383526999984
78,48,0.0006770606844677392,0.000762242879087137,0.0033602879899690915,,65.4256676619998
79,48,0.0006696995911625234,0.0007634756616040497,0.0032892220085212853,,65.48262275599973
80,48,0.0006622967503899759,0.0007505089079594176,0.0033878091952133484,,65.53327530899969
81,48,0.0006548539886902865,0.0007576442390711883,0.003431092358796912,,65.60992306000026
82,48,0.0006473731424535361,0.000759609052970595,0.0032943154698895183,,65.62188513000001
83,48,0.0006398560574665953,0.0007557266360243498,0.003395616595619632,,65.62515289700059
84,48,0.000632304588457704,0.0007595809830660474,0.003477779364295523,,65.62538479599971
